PID,INNING_KEY,BATTER_IN_INNING_KEY,PITCH_NUMBER,OUT_KEY,BALLS,STRIKES,IS_RUNNER_ON_1B,IS_RUNNER_ON_2B,IS_RUNNER_ON_3B,PITCHER_KEY,THROW_SIDE_KEY,PITCH_TYPE_TRACKED_KEY,EVENT_RESULT_KEY,PITCH_RESULT_KEY,INDUCED_VERTICAL_BREAK,HORIZONTAL_BREAK,SPIN_RATE_ABSOLUTE,RELEASE_SPEED,RELEASE_SIDE,RELEASE_HEIGHT,RELEASE_EXTENSION,HORIZONTAL_APPROACH_ANGLE,VERTICAL_APPROACH_ANGLE,PLATE_X,PLATE_Z
1898,7,1,3,0,1,1,0,0,0,571656,R,FB,,FoulBall,13.98480034,-12.7723999,2335.47998,92.99770355,-0.839206994,6.048769951,5.980000019,0.173997998,-4.36507988,0.440346986,3.576129913
1899,7,1,4,0,1,2,0,0,0,571656,R,SW,,FoulBall,1.773659945,7.314199924,2580.47998,83.46260071,-1.076020002,5.818719864,6.079999924,2.552979946,-8.369029999,0.65132302,1.283820033
2953,7,1,5,0,1,2,0,0,0,571656,R,FB,,FoulBall,14.03450012,-11.6498003,2342.47998,93.40419769,-0.843699992,6.009590149,6.039999962,-1.056589961,-4.208350182,-0.807510018,3.625659943
2534,7,1,6,0,1,2,0,0,0,571656,R,CH,,BallCalled,4.008950233,-18.71870041,1811.47998,88.53739929,-0.949500024,5.857540131,6,-0.582120001,-8.177619934,0.151520997,0.989646971
3414,7,1,7,0,2,2,0,0,0,571656,R,CH,field_out,InPlay,-1.550590038,-16.92070007,1770.47998,88.83370209,-1.127580047,5.868370056,5.949999809,-1.180699944,-7.99063015,-0.73763603,1.66031003
2535,7,2,1,1,0,0,0,0,0,571656,R,SW,,StrikeCalled,0.078089997,9.785229683,2812.47998,81.25769806,-0.979312003,5.797949791,5.949999809,2.205240011,-7.336259842,0.212367997,2.609839916
1900,7,2,2,1,0,1,0,0,0,571656,R,FB,,FoulBall,13.97399998,-9.784230232,2108.47998,94.23829651,-0.642606974,5.946589947,6.210000038,0.587346017,-4.538099766,0.755227983,3.223050117
1901,7,2,3,1,0,2,0,0,0,571656,R,SW,,BallCalled,0.543359995,5.624400139,2687.47998,82.9681015,-0.946304023,5.709370136,6.170000076,3.47803998,-8.642889977,1.777619958,1.110020041
1103,7,2,4,1,1,2,0,0,0,571656,R,CH,,FoulBall,-3.783790112,-17.31990051,1961.47998,89.0904007,-0.950435996,5.865950108,5.949999809,-0.831834972,-7.764210224,-0.214188993,1.978099942
2536,7,2,5,1,1,2,0,0,0,571656,R,FB,field_out,InPlay,14.7244997,-10.92109966,2240.47998,94.19999695,-0.578574002,5.972879887,6.21999979,0.109752998,-5.081019878,0.48200199,2.711080074
1104,7,3,1,2,0,0,0,0,0,571656,R,CH,,StrikeCalled,0.675960004,-14.74400043,1569.47998,89.01010132,-0.921660006,5.816410065,6.03000021,0.23511,-7.445529938,0.586700976,1.888030052
2086,7,3,2,2,0,1,0,0,0,571656,R,FB,,FoulBall,16.05890083,-12.7826004,2396.47998,94.4036026,-0.690617025,5.968699932,6.179999828,0.396661013,-5.226960182,0.798548996,2.438410044
1420,7,3,3,2,0,2,0,0,0,571656,R,SW,strikeout,StrikeCalled,5.406589985,12.61069965,2799.47998,82.74520111,-0.833552003,5.753149986,6.150000095,2.884619951,-7.059510231,0.728165984,2.269399881
2954,8,1,1,0,0,0,0,0,0,608371,R,SW,,StrikeCalled,11.5965004,12.99330044,2863.47998,84.43769836,-2.128410101,5.720310211,5.360000134,2.805360079,-6.059790134,-0.626134992,2.447240114
1421,8,1,2,0,0,1,0,0,0,608371,R,SW,,BallCalled,6.421040058,17.27289963,3071.47998,84.86859894,-1.95381999,5.780010223,5.340000153,4.466959953,-7.862889767,0.732626021,1.254999995
1422,8,1,3,0,1,1,0,0,0,608371,R,FB,,StrikeCalled,19.96389961,-5.426529884,2805.47998,92.76920319,-1.976469994,5.777910233,5.599999905,1.937350035,-5.866189957,0.313446999,1.391899943
2955,8,1,4,0,1,2,0,0,0,608371,R,FB,field_out,InPlay,19.47859955,-3.662750006,2793.47998,93.77220154,-2.05934,5.854589939,5.590000153,1.946370006,-3.799550056,0.081965297,3.392369986
2956,8,2,1,1,0,0,0,0,0,608371,R,SW,field_out,InPlay,9.198160172,11.67000008,2899.47998,85.65730286,-2.063539982,5.732059956,5.440000057,3.371989965,-6.010990143,0.077538297,2.651449919
1105,8,3,1,2,0,0,0,0,0,608371,R,FB,,StrikeCalled,20.57180023,-3.919339895,2756.47998,94.20670319,-1.995710015,5.803850174,5.679999828,2.395240068,-4.517429829,0.587549984,2.56517005
2957,8,3,2,2,0,1,0,0,0,608371,R,FB,,FoulBall,19.11599922,-6.529240131,2717.47998,95.22850037,-1.881880045,5.806109905,5.53000021,1.636409998,-5.258979797,0.225022003,1.933179975
2537,8,3,3,2,0,2,0,0,0,608371,R,FB,,BallCalled,19.68810081,-8.301030159,2667.47998,95.11509705,-1.900259972,5.773829937,5.760000229,2.348880053,-4.814089775,1.023280025,2.290019989
2826,8,3,4,2,1,2,0,0,0,608371,R,FB,strikeout,FoulBall,19.83849907,-9.89509964,2670.47998,95.04869843,-1.822209954,5.767829895,5.440000057,0.34454301,-4.585649967,-0.629360974,2.487380028
3726,9,1,1,0,0,0,0,0,0,664747,R,SL,,BallCalled,-1.13725996,6.349009991,2612.47998,86.72679901,-2.370830059,4.694459915,7.5,1.455839992,-6.67027998,-1.612689972,1.764099956
1902,9,1,2,0,1,0,0,0,0,664747,R,FB,,StrikeSwinging,15.2177,-11.68980026,2648.47998,94.00180054,-2.394000053,4.589749813,7.480000019,1.230180025,-3.630929947,-0.263289988,2.562410116
3415,9,1,3,0,1,1,0,0,0,664747,R,FB,,FoulBall,12.4048996,-12.80749989,2604.47998,94.87529755,-2.226429939,4.565509796,7.650000095,0.383531988,-4.320380211,-0.763741016,2.105309963
2538,9,1,4,0,1,2,0,0,0,664747,R,SL,strikeout,StrikeSwinging,2.613199949,4.676710129,2838.47998,89.41059875,-2.144409895,4.695030212,7.710000038,3.208650112,-7.163660049,0.328805,0.808710992
1423,9,2,1,1,0,0,0,0,0,664747,R,SL,,BallCalled,2.380599976,4.12375021,2698.47998,85.64849854,-2.2628901,4.634119987,7.789999962,3.814599991,-7.062119961,0.797038972,1.141250014
3432,9,2,2,1,1,0,0,0,0,664747,R,FB,,BallCalled,13.55220032,-11.91769981,2616.47998,94.95659637,-2.269659996,4.560949802,7.53000021,0.63103199,-5.08246994,-0.660422027,1.306589961
3727,9,2,3,1,2,0,0,0,0,664747,R,FB,,FoulBall,13.11979961,-10.98270035,2527.47998,92.86229706,-2.213069916,4.624489784,7.739999771,2.146169901,-4.122179985,0.674084008,2.396480083
1903,9,2,4,1,2,1,0,0,0,664747,R,SL,,StrikeCalled,0.998780012,8.550430298,2638.47998,86.03769684,-2.339210033,4.718900204,7.460000038,3.220870018,-6.386400223,-0.176779002,1.883229971
2087,9,2,5,1,2,2,0,0,0,664747,R,SL,strikeout,StrikeSwinging,0.142419994,7.156320095,2748.47998,87.57720184,-2.108550072,4.655179977,7.440000057,2.794250011,-7.426199913,-0.211458996,0.867693007
2827,9,3,1,2,0,0,0,0,0,664747,R,FB,,BallCalled,11.74059963,-9.58479023,2501.47998,93.76560211,-2.162879944,4.545519829,7.579999924,0.788821995,-4.966209888,-0.61451,1.630929947
2088,9,3,2,2,1,0,0,0,0,664747,R,FB,field_out,InPlay,11.91149998,-9.94906044,2627.47998,93.88150024,-2.236399889,4.607749939,7.699999809,0.748681009,-4.719960213,-0.701270998,1.840929985
3769,1,1,1,0,0,0,0,0,0,668933,R,CF,field_out,InPlay,8.610289574,1.233500004,2194.209961,93.23110199,-1.733399987,6.37361002,5.440000057,2.079099894,-6.921919823,0.108811997,1.927559972
4344,1,2,1,1,0,0,0,0,0,668933,R,SI,,StrikeCalled,7.405739784,-4.951980114,2250.209961,94.02519989,-1.842550039,6.146190166,5.650000095,1.111340046,-5.612420082,-0.374920994,2.97258997
2891,1,2,2,1,0,1,0,0,0,668933,R,SI,,BallCalled,5.804550171,-11.19709969,2317.209961,98.04000092,-1.890269995,6.065979958,5.579999924,-1.181589961,-5.836229801,-2.022350073,2.600919962
2582,1,2,3,1,1,1,0,0,0,668933,R,SW,,StrikeSwinging,-3.294709921,13.64960003,2675.209961,86.78559875,-1.696200013,6.225999832,5.570000172,3.546240091,-8.946640015,0.423148006,1.373600006
3358,1,2,4,1,1,2,0,0,0,668933,R,SI,,FoulBall,6.8635602,-3.394010067,2359.209961,97.37319946,-1.703660011,6.095719814,5.659999847,1.855270028,-6.981719971,0.323729008,1.500710011
3771,1,2,5,1,1,2,0,0,0,668933,R,SW,,BallCalled,-3.328880072,17.59189987,2910.209961,87.9552002,-1.465379953,6.205979824,5.679999828,4.139490128,-9.243320465,0.852733016,1.020239949
3772,1,2,6,1,2,2,0,0,0,668933,R,SI,,BallCalled,5.417809963,-13.96319962,2237.209961,96.0970993,-1.748479962,5.961969852,5.639999866,-0.155913994,-8.319820404,-0.673620999,0.329632998
2583,1,2,7,1,3,2,0,0,0,668933,R,CF,,FoulBall,5.272299767,1.743020058,2323.209961,93.8707962,-1.571040034,6.24341011,5.679999828,2.833590031,-7.089779854,0.92189002,1.906069994
3192,1,2,8,1,3,2,0,0,0,668933,R,SW,walk,BallCalled,-0.339940012,13.33780003,2768.209961,86.73139954,-1.385779977,6.247729778,5.78000021,4.011620045,-8.801589966,1.186550021,1.262230039
3359,1,3,1,1,0,0,1,0,0,668933,R,SI,,StrikeCalled,4.962190151,-7.824309826,2183.209961,95.13480377,-1.885179996,6.049670219,5.46999979,0.421999991,-5.972640038,-0.807685018,2.71510005
2394,1,3,2,1,0,1,1,0,0,668933,R,SI,field_out,InPlay,5.052969933,-10.90089989,2235.209961,96.40450287,-1.80223,5.927589893,5.690000057,0.381740004,-6.218470097,-0.496396989,2.277470112
2395,1,4,1,2,0,0,1,0,0,668933,R,CF,,StrikeCalled,7.101809978,2.345639944,2194.209961,93.89640045,-1.494259953,6.346189976,5.550000191,1.444249988,-5.658289909,-0.347862005,3.174249887
2893,1,4,2,2,0,1,1,0,0,668933,R,SI,,BallCalled,5.991940022,-11.00889969,2184.209961,95.62879944,-1.942379951,5.933899879,5.639999866,0.301896989,-8.431240082,-0.699154973,0.163303003
2396,1,4,3,2,1,1,1,0,0,668933,R,SI,,BallCalled,8.270959854,-6.003550053,2325.209961,94.13880157,-1.906270027,6.013850212,5.489999771,0.275956988,-5.284259796,-1.124169946,3.098989964
2414,1,4,4,2,2,1,1,0,0,668933,R,SW,,BallCalled,-0.736959994,13.78559971,2734.209961,87.10299683,-1.813009977,6.116869926,5.78000021,4.194459915,-9.386679649,0.881457984,0.652217984
2397,1,4,5,2,3,1,1,0,0,668933,R,CF,,FoulBall,9.479260445,1.85374999,2358.209961,94.36450195,-1.534209967,6.259349823,5.559999943,1.728240013,-6.4697299,-0.079787999,2.129800081
2415,1,4,6,2,3,2,1,0,0,668933,R,CF,field_out,InPlay,6.540969849,-1.464560032,2616.209961,95.08180237,-1.355720043,6.410960197,5.610000134,1.820719957,-6.877160072,0.473067999,2.073620081
2416,2,1,1,0,0,0,0,0,0,668933,R,CF,,FoulBall,5.648769855,2.822329998,2386.209961,94.41159821,-1.410429955,6.433710098,5.539999962,1.415169954,-6.295509815,-0.331860006,2.740420103
2584,2,1,2,0,0,1,0,0,0,668933,R,CF,single,InPlay,6.038609982,-1.085270047,2447.209961,94.37560272,-1.323660016,6.382689953,5.630000114,1.866889954,-7.32145977,0.514645994,1.704159975
3520,2,2,1,0,0,0,1,0,0,668933,R,CF,,BallCalled,6.89097023,-0.506358981,2468.209961,93.85900116,-1.636350036,6.276579857,5.730000019,3.174959898,-7.46860981,1.370190024,1.413699985
3521,2,2,2,0,1,0,1,0,0,668933,R,SI,,BallCalled,9.391670227,-5.268219948,2257.209961,93.03070068,-1.814429998,5.974619865,5.639999866,2.544919968,-8.374110222,1.026280046,0.119080998
4346,2,2,3,0,2,0,1,0,0,668933,R,CF,grounded_into_double_play,InPlay,4.829410076,6.090189934,2322.209961,91.88020325,-1.937620044,6.152219772,5.760000229,3.118030071,-7.283090115,0.438311994,1.773800015
3749,2,3,1,2,0,0,0,0,0,668933,R,SW,,BallCalled,-7.45359993,18.05579948,2845.209961,86.04070282,-1.756010056,6.180550098,5.380000114,2.7572999,-7.146480083,-0.754091024,3.483870029
4347,2,3,2,2,1,0,0,0,0,668933,R,CF,,StrikeCalled,6.396570206,1.931120038,2343.209961,93.34089661,-1.504199982,6.29031992,5.550000191,2.379159927,-6.445930004,0.552745998,2.495739937
4793,2,3,3,2,1,1,0,0,0,668933,R,SW,,StrikeSwinging,-5.717229843,16.83650017,2919.209961,86.25520325,-1.554739952,6.242370129,5.480000019,2.940320015,-7.291870117,-0.282050014,3.254309893
2568,2,3,4,2,1,2,0,0,0,668933,R,SW,strikeout,StrikeSwinging,-2.126859903,13.86079979,2956.209961,88.91259766,-1.191490054,6.268129826,5.760000229,3.285200119,-9.059189796,0.654385984,1.064229965
3901,3,1,1,0,0,0,0,0,0,668933,R,SW,hit_by_pitch,HitByPitch,-7.651710033,18.43020058,2822.209961,84.72319794,-1.539710045,6.227640152,5.71999979,5.025330067,-10.19239998,1.524230003,0.784699976
3363,3,2,1,0,0,0,1,0,0,668933,R,SI,field_out,InPlay,6.307059765,-10.09659958,2349.209961,93.68070221,-1.840049982,5.98086977,5.739999771,1.020900011,-6.30904007,-0.00596113,2.311369896
4517,3,3,1,1,0,0,0,1,0,668933,R,SW,,BallCalled,-1.563230038,12.10130024,2754.209961,86.61329651,-1.597309947,6.206459999,5.650000095,4.199940205,-9.213859558,1.272369981,0.896915972
3172,3,3,2,1,1,0,0,1,0,668933,R,SI,,BallCalled,6.046239853,-7.533520222,2291.209961,94.67949677,-2.001600027,5.995520115,5.900000095,0.720362008,-7.190629959,-0.679659009,1.39944005
4518,3,3,3,1,2,0,0,1,0,668933,R,SI,hit_by_pitch,HitByPitch,7.634180069,-7.344349861,2053.209961,90.49459839,-1.726009965,6.058690071,5.71999979,-0.802228987,-4.543379784,-1.836359978,4.078030109
3919,3,4,1,1,0,0,1,1,0,668933,R,CF,single,InPlay,5.086050034,2.692189932,2493.209961,94.66349792,-1.673949957,6.264780045,5.579999924,1.810199976,-6.785580158,-0.216367006,2.163320065
3750,3,5,1,1,0,0,1,1,0,668933,R,SW,,StrikeSwinging,-0.935899973,15.43719959,2667.209961,85.72810364,-1.520580053,6.308259964,5.610000134,2.497659922,-6.891220093,-0.53668499,3.2644701
4647,3,5,2,1,0,1,1,1,0,668933,R,SW,,BallCalled,-4.835229874,16.80050087,2803.209961,87.62750244,-1.533339977,6.244939804,5.820000172,5.14605999,-10.07960033,1.778929949,0.445679009
3751,3,5,3,1,1,1,1,1,0,668933,R,SI,,FoulBall,9.408009529,-11.6104002,2278.209961,94.63150024,-1.84442997,5.91865015,5.610000134,-0.383735001,-5.73086977,-1.191810012,2.441139936
3902,3,5,4,1,1,2,1,1,0,668933,R,CF,,FoulBall,6.886980057,1.178599954,2523.209961,94.94989777,-1.504359961,6.392240047,5.570000172,0.886766016,-5.452260017,-0.77847302,3.396320105
3193,3,5,5,1,1,2,1,1,0,668933,R,SI,field_out,InPlay,8.19919014,-6.708740234,2388.209961,93.40899658,-1.742849946,5.892710209,5.739999771,2.048690081,-5.889490128,0.756060004,2.494199991
2569,3,6,1,2,0,0,1,1,0,668933,R,SW,,StrikeCalled,-6.188809872,14.80200005,2781.209961,86.49510193,-1.569479942,6.226789951,5.599999905,2.580929995,-7.926410198,-0.468878001,2.726830006
3173,3,6,2,2,0,1,1,1,0,668933,R,SW,,BallCalled,-5.55050993,13.32439995,2762.209961,86.12210083,-1.436779976,6.182559967,5.710000038,4.424670219,-9.760919571,1.511860013,0.890376985
3364,3,6,3,2,1,1,1,1,0,668933,R,SI,,StrikeCalled,6.985899925,-9.973389626,2363.209961,95.22979736,-1.860790014,5.815299988,5.820000172,0.391404003,-6.570980072,-0.620953023,1.781620026
3365,3,6,4,2,1,2,1,1,0,668933,R,CF,,BallCalled,4.977910042,-0.462552994,2459.209961,96.56800079,-1.481920004,6.136099815,5.599999905,0.701231003,-5.541550159,-0.786626995,3.1410501
3194,3,6,5,2,2,2,1,1,0,668933,R,SI,,BallCalled,5.277560234,-4.17042017,2434.209961,96.70839691,-1.632689953,5.995639801,5.699999809,0.338182986,-5.149069786,-0.954437017,3.309770107
2570,3,6,6,2,3,2,1,1,0,668933,R,SW,walk,BallCalled,-3.703749895,16.82629967,2947.209961,88.08609772,-1.53828001,6.136879921,5.769999981,4.210549831,-9.984629631,0.905929983,0.274498999
3367,3,7,1,2,0,0,1,1,1,668933,R,SI,,StrikeCalled,6.072679996,-8.253549576,2395.209961,96.29029846,-1.866459966,5.908390045,5.760000229,0.226997003,-6.424580097,-0.938282013,1.959280014
2571,3,7,2,2,0,1,1,1,1,668933,R,SW,,BallCalled,-2.634850025,16.91230011,2851.209961,87.27110291,-1.345690012,6.215879917,5.599999905,4.716060162,-8.405079842,1.58615005,1.762109995
2572,3,7,3,2,1,1,1,1,1,668933,R,CF,single,InPlay,6.33409977,2.766259909,2458.209961,95.25769806,-1.463080049,6.298480034,5.630000114,2.459510088,-5.683609962,0.59385699,3.08239007
3195,3,8,1,2,0,0,1,1,0,518585,R,FB,field_out,InPlay,14.76749992,-8.26611042,2094.209961,92.91359711,-1.572219968,5.815670013,6.760000229,0.967998028,-4.951429844,0.036319401,2.709810019
4521,4,1,1,0,0,0,0,0,0,518585,R,FB,,StrikeCalled,17.63839912,-5.691850185,2199.209961,92.78890228,-1.500370026,5.905580044,6.630000114,1.76602006,-4.665679932,0.617253006,2.813159943
4522,4,1,2,0,0,1,0,0,0,518585,R,SL,home_run,InPlay,5.695300102,7.105430126,2362.209961,86.56089783,-1.450240016,5.882760048,6.75,2.71281004,-6.499090195,0.412755013,2.514610052
3368,4,2,1,0,0,0,0,0,0,518585,R,SL,,StrikeCalled,7.781499863,1.938490033,2307.209961,88.03620148,-1.39515996,5.859489918,6.820000172,2.458519936,-7.184669971,0.682120979,1.595379949
2586,4,2,2,0,0,1,0,0,0,518585,R,SF,,StrikeSwinging,-6.549809933,-5.742849827,575.2109985,79.75180054,-1.322029948,5.949230194,6.559999943,0.299259007,-9.079640388,-0.547015011,1.843309999
2398,4,2,3,0,0,2,0,0,0,518585,R,FB,,BallCalled,14.17840004,-3.736959934,2064.209961,93.7779007,-1.476050019,6.040110111,6.590000153,1.221439958,-3.545409918,-0.0291344,4.235169888
4728,4,2,4,0,1,2,0,0,0,518585,R,SF,,BallCalled,0.675629973,-3.128560066,672.2109985,80.71320343,-1.361850023,5.92317009,6.769999981,2.683370113,-10.48700047,1.364930034,-0.182232007
3174,4,2,5,0,2,2,0,0,0,518585,R,SF,,BallCalled,-1.573740005,-6.270170212,819.2109985,80.30500031,-1.433689952,5.846149921,6.840000153,2.282429934,-9.110569954,1.194169998,1.19780004
2399,4,2,6,0,3,2,0,0,0,518585,R,FB,walk,BallCalled,15.44449997,-7.750430107,2167.209961,93.51229858,-1.295959949,5.982979774,6.730000019,-0.149522007,-6.65887022,-0.758315027,1.174540043
2573,4,3,1,0,0,0,1,0,0,518585,R,SL,,BallCalled,9.9375,4.711369991,2348.209961,87.55110168,-1.376320004,5.929289818,6.670000076,2.98119998,-6.359220028,0.948215008,2.21378994
4525,4,3,2,0,1,0,1,0,0,518585,R,SL,,FoulBall,10.09109974,2.623379946,2400.209961,87.36299896,-1.304550052,5.978950024,6.599999905,2.007509947,-6.502530098,0.310066015,2.126319885
3905,4,3,3,0,1,1,1,0,0,518585,R,FB,,BallCalled,15.21189976,-6.973939896,2045.209961,91.73010254,-1.469359994,6.052050114,6.659999847,-0.640187025,-4.916729927,-1.446380019,3.008029938
2574,4,3,4,0,2,1,1,0,0,518585,R,SL,double,InPlay,5.767049789,4.509980202,2309.209961,85.72930145,-1.375710011,5.989309788,6.539999962,1.549399972,-6.749839783,-0.346116006,2.451430082
3175,4,4,1,0,0,0,0,1,0,518585,R,FB,single,InPlay,16.69650078,-6.62387991,2132.209961,92.95929718,-1.46352005,5.85299015,6.699999809,1.07043004,-5.104650021,0.0988755,2.458359957
3370,4,5,1,0,0,0,1,0,1,518585,R,SL,,BallCalled,5.338850021,3.485470057,2305.209961,86.66750336,-1.351719975,6.019000053,6.650000095,2.911050081,-6.763169765,1.012089968,2.445260048
3176,4,5,2,0,1,0,1,0,1,518585,R,SF,,StrikeCalled,-6.530930042,-4.176169872,524.2109985,79.59030151,-1.286649942,6.043849945,6.539999962,1.38725996,-9.029009819,0.350201011,2.030240059
2400,4,5,3,0,1,1,1,0,1,518585,R,FB,,FoulBall,14.31270027,-5.982470036,2199.209961,92.89330292,-1.359529972,5.964009762,6.730000019,0.757153988,-5.415579796,-0.141782001,2.48980999
3346,4,5,4,0,1,2,1,0,1,518585,R,SF,,FoulBall,-5.496799946,-7.020299911,533.2109985,79.73880005,-1.180729985,6.115829945,6.449999809,-0.274996996,-8.991869926,-0.816232026,2.08175993
4800,4,5,5,0,1,2,1,0,1,518585,R,FB,sac_fly,InPlay,16.88999939,-6.462220192,2097.209961,92.97579956,-1.310989976,5.974080086,6.699999809,1.975250006,-5.215340137,1.065500021,2.4432199
2575,4,6,1,1,0,0,1,0,0,518585,R,FB,,StrikeSwinging,16.27370071,-5.663310051,2078.209961,92.25969696,-1.458909988,6.053229809,6.670000076,-0.047129899,-4.124209881,-1.006170034,3.626590014
3921,4,6,2,1,0,1,1,0,0,518585,R,SF,field_out,InPlay,-6.187409878,-4.328340054,629.2109985,78.69159698,-1.159119964,6.222469807,6.400000095,-0.187088996,-7.728720188,-0.951116025,3.522979975
4801,4,7,1,2,0,0,1,0,0,518585,R,SF,,BallCalled,-2.565560102,-5.092710018,791.2109985,79.95149994,-1.145789981,6.123429775,6.650000095,1.711740017,-10.09990025,0.864876986,0.685656011
2576,4,7,2,2,1,0,1,0,0,518585,R,FB,,BallCalled,16.30999947,-5.570600033,2194.209961,92.11949921,-1.167179942,6.08810997,6.579999924,-1.215409994,-5.197299957,-1.797790051,2.644140005
3573,4,7,3,2,2,0,1,0,0,518585,R,FB,,BallCalled,14.53880024,-6.512909889,2166.209961,91.90460205,-1.287940025,6.064720154,6.710000038,0.475120008,-4.444960117,-0.286457002,3.472820044
2401,4,7,4,2,3,0,1,0,0,518585,R,FB,,StrikeCalled,15.74989986,-4.312349796,2122.209961,92.77559662,-1.273329973,5.995820045,6.619999886,0.151335999,-6.230760098,-0.757619023,1.623340011
3575,4,7,5,2,3,1,1,0,0,518585,R,SL,field_out,InPlay,8.42413044,4.631629944,2392.209961,87.31580353,-1.369459987,5.958779812,6.679999828,2.65260005,-6.172749996,0.658101022,2.581959963
2402,5,1,1,0,0,0,0,0,0,622065,L,SW,single,InPlay,1.012130022,-1.106670022,2478.209961,80.71160126,2.299890041,5.847630024,5.769999981,-2.329780102,-8.085399628,0.227992997,1.981240034
3347,5,2,1,0,0,0,1,0,0,622065,L,CH,,BallCalled,-1.370479941,12.45709991,1452.209961,84.17030334,2.08137989,6.076700211,5.949999809,-1.735599995,-8.780890465,-0.615754008,1.392040014
3348,5,2,2,0,1,0,1,0,0,622065,L,CH,,FoulBall,-2.554090023,9.102479935,1570.209961,83.85720062,1.947049975,6.146289825,5.829999924,-0.89656502,-7.713309765,0.317202002,2.635260105
3179,5,2,3,0,1,1,1,0,0,622065,L,SI,,FoulBall,7.052249908,13.50339985,2411.209961,90.09690094,1.941300035,5.948969841,5.820000172,0.117946997,-5.780779839,0.875524998,2.905299902
4730,5,2,4,0,1,2,1,0,0,622065,L,CH,,FoulBall,-0.492210001,9.064220428,1417.209961,84.27649689,2.066390038,6.083499908,5.940000057,-2.076950073,-7.822040081,-0.648391008,2.173820019
2589,5,2,5,0,1,2,1,0,0,622065,L,FB,,BallCalled,13.20540047,6.60916996,2347.209961,90.91729736,1.83908999,5.955049992,5.739999771,-1.794180036,-4.14771986,-0.411235988,3.878859997
2577,5,2,6,0,2,2,1,0,0,622065,L,SI,,BallCalled,4.533609867,18.85790062,2464.209961,90.20279694,1.926540017,5.794589996,5.900000095,-0.470340014,-7.807290077,-0.171213001,1.147400022
2403,5,2,7,0,3,2,1,0,0,622065,L,CH,strikeout,StrikeSwinging,-2.674770117,10.47920036,1489.209961,85.35189819,1.918900013,6.048110008,5.96999979,-1.724329948,-9.360859871,-0.598797977,0.887667
3757,5,3,1,1,0,0,1,0,0,622065,L,SI,,FoulBall,3.45114994,18.92219925,2342.209961,89.77230072,2.026550055,5.901790142,5.889999866,0.757583022,-6.592679977,1.065690041,2.520040035
4649,5,3,2,1,0,1,1,0,0,622065,L,FB,,StrikeCalled,17.90139961,11.01159954,2373.209961,91.34950256,1.668099999,5.962719917,5.820000172,-1.528759956,-5.477930069,-0.730735004,2.273119926
2590,5,3,3,1,0,2,1,0,0,622065,L,CH,force_out,InPlay,-0.663200021,14.13210011,1612.209961,82.85579681,1.940909982,6.207920074,5.679999828,0.169467002,-8.838230133,0.859364986,1.569730043
2591,5,4,1,2,0,0,1,0,0,622065,L,SI,,FoulBall,3.045069933,21.72340012,2354.209961,90.27899933,1.944260001,5.823579788,5.75,0.119104996,-7.427259922,0.119817004,1.758900046
4352,5,4,2,2,0,1,1,0,0,622065,L,CH,,BallCalled,-0.319270015,16.47260094,1510.209961,86.0298996,2.004420042,6.061450005,5.949999809,-0.088108703,-8.888299942,0.481483996,1.069740057
4353,5,4,3,2,1,1,1,0,0,622065,L,CH,,BallCalled,-1.740470052,11.01640034,1454.209961,84.9890976,1.985800028,6.076139927,5.78000021,-0.450942993,-9.028699875,0.606176972,1.115990043
2404,5,4,4,2,2,1,1,0,0,622065,L,SI,field_out,InPlay,4.200640202,19.37590027,2419.209961,89.8864975,1.957690001,5.845419884,5.809999943,0.352279007,-6.072370052,0.584591985,2.861069918
3349,6,1,1,0,0,0,0,0,0,674285,R,SI,,StrikeCalled,5.447229862,-20.28429985,2029.209961,91.28569794,-2.659519911,5.530059814,6.570000172,1.17603004,-6.344629765,0.193343997,2.050970078
3350,6,1,2,0,0,1,0,0,0,674285,R,FB,,BallCalled,12.23390007,-16.97820091,2216.209961,92.9464035,-2.543649912,5.774610043,6.340000153,0.948732018,-3.890949965,-0.174522996,3.927020073
3758,6,1,3,0,1,1,0,0,0,674285,R,SI,,BallCalled,6.070360184,-21.27169991,2061.209961,90.58599854,-2.675970078,5.458529949,6.380000114,-0.688576996,-6.915120125,-1.448570013,1.448709965
2592,6,1,4,0,2,1,0,0,0,674285,R,SI,field_out,InPlay,3.90625,-20.05859947,2026.209961,91.42259979,-2.69362998,5.524340153,6.429999828,0.806443989,-5.966370106,-0.195465997,2.537029982
3923,6,2,1,1,0,0,0,0,0,674285,R,SL,,BallCalled,0.037470002,-0.704427004,2188.209961,88.498703,-2.647769928,5.580470085,6.519999981,4.771259785,-7.271969795,1.801349998,1.927629948
3351,6,2,2,1,1,0,0,0,0,674285,R,SI,,StrikeCalled,4.01887989,-19.55489922,2117.209961,92.93139648,-2.690510035,5.516610146,6.420000076,0.888966978,-6.392199993,-0.161635995,2.025079966
3759,6,2,3,1,1,1,0,0,0,674285,R,FB,field_out,InPlay,12.05720043,-14.95919991,2114.209961,92.9197998,-2.561939955,5.535520077,6.440000057,1.290109992,-5.777709961,-0.060131099,1.933689952
3907,6,3,1,2,0,0,0,0,0,674285,R,SL,,StrikeSwinging,1.236140013,1.386330009,2030.209961,85.88490295,-2.63293004,5.600709915,6.389999866,2.550869942,-6.685219765,-0.405506015,2.466769934
